transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_52ba2fcf,CUST_18796,4119558337062647,2024-10-19 09:17:16.405306+00:00,Gas,major,Exxon,80626.84,RUB,Russia,Unknown City,medium,Premium Debit,True,NFC Payment,pos,38b5054544955741de0610eba5841ed5,214.195.248.19,1,False,9,True,"{'num_transactions': 76, 'total_amount': 3702912.502032224, 'unique_merchants': 54, 'unique_countries': 10, 'max_single_amount': 625528.9572268385}",True
TX_6e2a96c1,CUST_47168,4651392195611897,2024-10-03 19:37:46.251072+00:00,Retail,physical,Best Buy,38056.14,RUB,Russia,Unknown City,medium,Gold Credit,False,Edge,web,21d3e7b3aa411590158907477274bb30,127.245.192.240,0,False,19,False,"{'num_transactions': 145, 'total_amount': 9570154.655884223, 'unique_merchants': 71, 'unique_countries': 12, 'max_single_amount': 1730840.707186103}",False
TX_bc18fbc6,CUST_43755,378429923300136,2024-10-13 22:23:43.523088+00:00,Education,supplies,University Bookstore,409.58,USD,USA,San Diego,medium,Basic Credit,False,Safari,web,5cebd619b6926d9aed2386e8bf48ae76,33.77.236.73,1,False,22,True,"{'num_transactions': 34, 'total_amount': 263039.27011769003, 'unique_merchants': 28, 'unique_countries': 8, 'max_single_amount': 188161.74758930833}",False
TX_57d48691,CUST_52435,4641487098994334,2024-10-17 19:54:12.817750+00:00,Healthcare,pharmacy,CVS Pharmacy,289.08,EUR,Germany,Unknown City,medium,Gold Credit,False,Safari,web,a1041936265e6e3d593f32f8191c6fde,84.55.116.22,0,False,19,False,"{'num_transactions': 336, 'total_amount': 4942415.706758397, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 688677.8401296119}",False
TX_6e214411,CUST_17489,4857938270129189,2024-10-19 18:16:17.368317+00:00,Grocery,physical,Food Lion,1523.6,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,030fa2008c090bfcac3e93d331d6ccd7,10.229.91.133,0,False,18,True,"{'num_transactions': 254, 'total_amount': 7927640.2586533865, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 3125940.8315181956}",False
TX_b174d205,CUST_77191,379660188081388,2024-10-16 18:12:35.512671+00:00,Grocery,physical,Food Lion,2106.98,BRL,Brazil,Unknown City,medium,Premium Debit,False,Edge,web,23ec27ef43fb818216c2f3a31d4b9ccb,196.85.130.13,0,False,18,False,"{'num_transactions': 287, 'total_amount': 7832868.991859457, 'unique_merchants': 94, 'unique_countries': 10, 'max_single_amount': 824289.416762637}",False
TX_8777a50c,CUST_42218,4734015153558633,2024-10-07 18:55:39.771784+00:00,Grocery,online,FreshDirect,1074.06,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Safari,web,3da94197e2a206afecff2ea46bf75192,94.210.56.29,0,False,18,False,"{'num_transactions': 413, 'total_amount': 12237258.562823063, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1822619.4629161211}",False
TX_1dc8eae4,CUST_20123,4726999866882705,2024-10-29 10:26:13.924007+00:00,Retail,online,eBay,470.84,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,42ced13481115cfceefee23f41d872be,171.67.19.168,0,False,10,False,"{'num_transactions': 40, 'total_amount': 13669713.607411172, 'unique_merchants': 34, 'unique_countries': 11, 'max_single_amount': 1110318.1719057001}",True
TX_c2a29f60,CUST_47875,5128531850988254,2024-10-12 18:22:41.889612+00:00,Education,online,Udemy,284.61,GBP,UK,Unknown City,medium,Basic Debit,False,Safari,web,afa05e9474f5c2c7f6a410a1e5a569fe,172.76.246.98,0,False,18,True,"{'num_transactions': 516, 'total_amount': 16744681.085662398, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2843223.56379156}",False
TX_8fd18447,CUST_21096,4852366605721113,2024-10-24 03:41:03.911585+00:00,Gas,major,Chevron,673.1,AUD,Australia,Unknown City,medium,Gold Credit,False,Safari,web,d338c767e322634d4d3e1306c0b22fee,21.117.32.65,0,False,3,False,"{'num_transactions': 130, 'total_amount': 3524272.1042978493, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 797329.3727538519}",False
TX_f867252f,CUST_58616,4032821586169032,2024-10-07 10:05:33.059868+00:00,Gas,major,Shell,893.16,CAD,Canada,Unknown City,medium,Platinum Credit,False,iOS App,mobile,dc00299df3feae1f0b76b9ab0caf0980,205.113.88.212,1,False,10,False,"{'num_transactions': 45, 'total_amount': 4245688.616094205, 'unique_merchants': 41, 'unique_countries': 10, 'max_single_amount': 1550397.5720927846}",False
TX_53301d34,CUST_64443,375481299978956,2024-10-25 14:41:04.114037+00:00,Restaurant,casual,Olive Garden,8061.49,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,bdf20710785edb6fb0d1736f531c39df,107.16.204.21,0,False,14,False,"{'num_transactions': 124, 'total_amount': 7509843.217400562, 'unique_merchants': 73, 'unique_countries': 12, 'max_single_amount': 1826980.7199599936}",False
TX_b941ec77,CUST_10655,376128236816703,2024-10-03 17:39:11.157774+00:00,Restaurant,fast_food,Taco Bell,147192.99,JPY,Japan,Unknown City,medium,Platinum Credit,False,Safari,web,5a034ab1568d03590baca7f516e771ca,74.45.41.58,0,False,17,False,"{'num_transactions': 625, 'total_amount': 66301576.728782706, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1195390.2596432725}",False
TX_2f12e894,CUST_59215,377729961527420,2024-10-29 20:15:12.622350+00:00,Travel,transport,Enterprise Rent-A-Car,10472.69,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,e99ae8358bf8eeb561e4d9c6ade1454e,224.42.146.125,1,True,20,False,"{'num_transactions': 48, 'total_amount': 2594828.051346581, 'unique_merchants': 39, 'unique_countries': 7, 'max_single_amount': 884179.7634753715}",True
TX_a6101065,CUST_10466,373350026721991,2024-10-03 18:42:00.616100+00:00,Education,online,Skillshare,1584.83,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Chrome,web,cefed5848e90d63ccd012516ca519935,230.101.27.124,0,False,18,False,"{'num_transactions': 231, 'total_amount': 6413844.147759022, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 1394060.8239411158}",False
TX_ff002d95,CUST_29582,4923696479938939,2024-10-10 03:26:47.178435+00:00,Entertainment,gaming,Steam,13926.35,MXN,Mexico,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,114495faa7d561815d902e68f797944a,197.253.104.49,0,True,3,False,"{'num_transactions': 299, 'total_amount': 16053224.833248122, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1589108.092170976}",True
TX_e2bfb726,CUST_74742,6492954169962214,2024-10-08 21:30:57.553369+00:00,Gas,local,Highway Gas Stop,357.88,EUR,France,Unknown City,medium,Gold Credit,False,Chrome,web,58978f815c3b6b1b5a85639c5b5a7de2,217.73.217.215,0,False,21,False,"{'num_transactions': 326, 'total_amount': 6511364.566846992, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 922697.5235633318}",False
TX_2b9d5c24,CUST_20034,6220427944180559,2024-09-30 23:43:51.531848+00:00,Grocery,physical,Aldi,53677.15,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,2c6984cfc7efcb64060c13dcae973f75,118.26.101.89,1,False,23,False,"{'num_transactions': 361, 'total_amount': 8595566.717593117, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1117135.720481933}",False
TX_71376400,CUST_96458,375876220683932,2024-10-26 09:06:19.750585+00:00,Gas,local,Truck Stop,1132.11,USD,USA,Chicago,large,Platinum Credit,False,Chrome,web,1302e8c1637259f764c3ea667d6a43ab,75.211.234.33,1,False,9,True,"{'num_transactions': 154, 'total_amount': 3613802.826631283, 'unique_merchants': 77, 'unique_countries': 12, 'max_single_amount': 840616.2515621274}",False
TX_7029367e,CUST_99677,373840662050044,2024-10-27 07:18:51.696061+00:00,Grocery,physical,Food Lion,249.4,USD,USA,San Jose,medium,Basic Credit,False,Android App,mobile,30ed0626294c1040e7fad5edc0dabbbe,94.109.63.156,0,False,7,True,"{'num_transactions': 203, 'total_amount': 11107981.256909823, 'unique_merchants': 82, 'unique_countries': 11, 'max_single_amount': 4914185.545340475}",False
TX_e3ce7fc2,CUST_36971,5097842830239040,2024-10-04 02:07:27.223907+00:00,Entertainment,streaming,HBO Max,230.68,EUR,Germany,Unknown City,medium,Gold Credit,False,iOS App,mobile,1ea082d7748ceabb440d039f8a06d866,96.31.1.193,0,True,2,False,"{'num_transactions': 1123, 'total_amount': 26946767.473016404, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1394134.3189761294}",False
TX_94e833f3,CUST_85008,372353295538378,2024-10-16 03:20:32.995971+00:00,Travel,transport,Careem,2377.9,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Edge,web,f7933ae637c4366d3499a87d91efb493,135.231.127.32,0,True,3,False,"{'num_transactions': 138, 'total_amount': 2506601.67018036, 'unique_merchants': 70, 'unique_countries': 10, 'max_single_amount': 824782.2600176007}",True
TX_e3a62fab,CUST_55996,379119598600501,2024-10-01 17:41:46.729229+00:00,Grocery,physical,Whole Foods,774.0,AUD,Australia,Unknown City,medium,Gold Credit,False,iOS App,mobile,d56bbda4b4fcbec929882011559f78f4,186.146.56.21,0,False,17,False,"{'num_transactions': 1465, 'total_amount': 48522211.46926491, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5854372.508540953}",False
TX_1c69a78c,CUST_25997,6191737190036833,2024-10-25 12:04:25.270984+00:00,Restaurant,premium,Capital Grille,680.16,CAD,Canada,Unknown City,medium,Platinum Credit,False,Chrome,web,07828aaf58d5a77dbaea39916313012d,171.240.232.247,0,False,12,False,"{'num_transactions': 184, 'total_amount': 5293578.057354221, 'unique_merchants': 82, 'unique_countries': 12, 'max_single_amount': 641975.881756477}",False
TX_244d42cd,CUST_62990,6146135022640854,2024-10-23 22:03:00.287414+00:00,Restaurant,premium,Nobu,378.92,USD,USA,San Diego,medium,Basic Debit,False,Android App,mobile,f35d395dde6bdd7a79201469647090c0,29.190.154.157,0,False,22,False,"{'num_transactions': 82, 'total_amount': 460216.00638424983, 'unique_merchants': 61, 'unique_countries': 11, 'max_single_amount': 166179.614716818}",False
TX_6d352e32,CUST_94254,4290362688317978,2024-10-25 07:40:42.520478+00:00,Retail,online,Newegg,537.3,USD,USA,Houston,large,Basic Credit,False,Edge,web,997e21de41d0aa166b58e92a5dc94079,229.225.169.46,0,False,7,False,"{'num_transactions': 127, 'total_amount': 841700.9423696935, 'unique_merchants': 69, 'unique_countries': 12, 'max_single_amount': 366017.4932919317}",False
TX_416c5f9b,CUST_54876,6476150615741985,2024-10-23 20:03:15.779792+00:00,Healthcare,medical,Local Hospital,14372.64,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Android App,mobile,6b6ab6b54c917eda984fdac4555b43f4,51.114.30.207,0,False,20,False,"{'num_transactions': 83, 'total_amount': 3124811.296362798, 'unique_merchants': 54, 'unique_countries': 8, 'max_single_amount': 547778.6933792598}",False
TX_fd5f60d9,CUST_54077,6972781754511109,2024-10-10 08:31:42.496451+00:00,Retail,online,Shopify Store,1082.71,AUD,Australia,Unknown City,medium,Basic Credit,False,Android App,mobile,816c2bf12b1a4eec175801e64f63b35c,143.93.22.161,0,False,8,False,"{'num_transactions': 310, 'total_amount': 6036933.7049652655, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 888538.7531111096}",False
TX_edbbbb45,CUST_32331,5426011022588364,2024-10-13 11:21:32.896275+00:00,Education,supplies,Barnes & Noble,515.43,USD,USA,San Jose,medium,Platinum Credit,False,iOS App,mobile,35c19d0141f56443be82bbc275ad3f10,157.70.58.249,0,False,11,True,"{'num_transactions': 304, 'total_amount': 6912525.123536977, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 962040.5807557543}",False
TX_7f5cfc3e,CUST_10332,6478976183539197,2024-10-17 09:05:37.131391+00:00,Grocery,physical,Publix,281.33,EUR,France,Unknown City,medium,Premium Debit,False,Chrome,web,7905d9ffa46fce36e38bbaf65837e50f,140.44.90.241,0,False,9,False,"{'num_transactions': 29, 'total_amount': 539496.6237527019, 'unique_merchants': 24, 'unique_countries': 6, 'max_single_amount': 240690.6723084839}",False
TX_607e7c3a,CUST_72439,5005580817318095,2024-10-14 21:35:29.428033+00:00,Education,online,edX,2347.24,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Safari,web,3527e24b98f935b6a31494412c6d93df,78.104.192.220,0,False,21,False,"{'num_transactions': 584, 'total_amount': 15279797.324786646, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2689778.251197865}",False
TX_d67f32f9,CUST_20397,6982500516234406,2024-10-25 09:47:03.715005+00:00,Grocery,physical,Food Lion,194.28,GBP,UK,Unknown City,medium,Basic Credit,False,Firefox,web,edd241433a4c4e12419523f7eccf865c,79.89.59.121,0,False,9,False,"{'num_transactions': 257, 'total_amount': 8715697.158374306, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 2565491.2243894013}",False
TX_54278bc3,CUST_87443,377373634330936,2024-10-10 06:45:20.522932+00:00,Restaurant,casual,TGI Fridays,1557.54,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Android App,mobile,587587b35f146b2fc25ac402123a61c4,71.57.196.154,0,False,6,False,"{'num_transactions': 532, 'total_amount': 22938195.128035057, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1352891.304135409}",False
TX_2fa7493f,CUST_58732,370807943322149,2024-10-14 22:36:49.683962+00:00,Restaurant,casual,Olive Garden,351.96,USD,USA,San Jose,medium,Premium Debit,False,Safari,web,91c79dd5239b36529e0b3bae02d88413,234.107.156.115,0,False,22,False,"{'num_transactions': 881, 'total_amount': 33026919.96704908, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4412273.311721592}",False
TX_efa94ee8,CUST_51703,4179879143695165,2024-10-04 16:22:35.068999+00:00,Healthcare,medical,Lab Corp,107803.77,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Safari,web,f6349a3594c60f9bd78810236845e9a9,95.20.219.240,0,False,16,False,"{'num_transactions': 497, 'total_amount': 57635986.084433414, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1972592.8809458478}",False
TX_38e48d5e,CUST_32518,5322067127821246,2024-10-28 23:41:35.810257+00:00,Grocery,online,Amazon Fresh,151966.6,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Firefox,web,5f78d533b9502e3b0a28e8dabe7469e5,39.57.253.202,0,False,23,False,"{'num_transactions': 21, 'total_amount': 2254289.5632561008, 'unique_merchants': 17, 'unique_countries': 5, 'max_single_amount': 314918.0526943198}",False
TX_7fd2c320,CUST_84240,4237059007234043,2024-10-06 09:55:40.643455+00:00,Gas,local,Local Gas Station,128809.77,JPY,Japan,Unknown City,medium,Platinum Credit,False,iOS App,mobile,d893f351da131a8da6990d57db903cda,239.243.246.151,0,False,9,True,"{'num_transactions': 154, 'total_amount': 19723458.74439903, 'unique_merchants': 76, 'unique_countries': 12, 'max_single_amount': 952966.286788027}",False
TX_2e75a8eb,CUST_73165,4684468768429882,2024-10-19 10:00:32.436872+00:00,Restaurant,premium,Ruth's Chris,49.06,MXN,Mexico,Unknown City,medium,Basic Credit,False,Safari,web,a2afc48bb8673c432a23eccb783e6142,196.181.154.103,1,False,10,True,"{'num_transactions': 449, 'total_amount': 9003237.850741701, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1141232.4035695954}",True
TX_263bd3fc,CUST_44490,5513664248442180,2024-10-13 04:45:51.948822+00:00,Grocery,online,Amazon Fresh,40.39,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Safari,web,b9c6083816239e9f245f8a42b0e7493b,127.197.183.51,1,False,4,True,"{'num_transactions': 694, 'total_amount': 37353992.73080812, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4820169.518242332}",True
TX_ce6755ed,CUST_70314,4340026090752748,2024-10-26 22:20:30.382819+00:00,Retail,physical,Best Buy,242004.79,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,20fcf2f6b4ab9d1e79cb4deae07d945d,173.138.6.71,0,False,22,True,"{'num_transactions': 182, 'total_amount': 28084105.12496336, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 1010785.9440947968}",False
TX_ce7f36a1,CUST_31330,4664209029317431,2024-10-11 18:48:07.760338+00:00,Grocery,physical,Food Lion,550.28,CAD,Canada,Unknown City,medium,Gold Credit,False,iOS App,mobile,5242110883f44a051485f082bec544db,53.58.65.51,0,False,18,False,"{'num_transactions': 514, 'total_amount': 12428213.668100562, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1850352.0226695405}",False
TX_2b4bb7f1,CUST_84992,5303166468376712,2024-10-13 22:38:09.220096+00:00,Travel,booking,Expedia,1326.01,AUD,Australia,Unknown City,medium,Platinum Credit,False,Firefox,web,5f61a8dfc05df755b018c4a4cc4e7fc3,13.65.198.252,1,True,22,True,"{'num_transactions': 161, 'total_amount': 4903525.988864693, 'unique_merchants': 81, 'unique_countries': 12, 'max_single_amount': 1667232.4660247902}",False
TX_fb5af1be,CUST_68495,4716930472885313,2024-10-04 12:58:37.457712+00:00,Restaurant,casual,Olive Garden,102.53,EUR,Germany,Unknown City,medium,Premium Debit,False,Android App,mobile,9f888b9deb070fefdf7716b7f0fcea17,56.57.71.3,0,False,12,False,"{'num_transactions': 1626, 'total_amount': 37574595.99484705, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1997433.5470785603}",False
TX_a17a174e,CUST_77016,377939874028461,2024-10-04 01:00:59.210343+00:00,Entertainment,streaming,Spotify,323.36,SGD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,6c0a2bb777d623f27aad980890432290,6.200.58.246,0,True,1,False,"{'num_transactions': 783, 'total_amount': 31894291.00257771, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3677707.7759433826}",False
TX_dc7a25d2,CUST_44883,6257158674530905,2024-10-16 08:08:20.034381+00:00,Education,supplies,Barnes & Noble,1978.2,BRL,Brazil,Unknown City,medium,Premium Debit,False,iOS App,mobile,1f267386558dd2005680ccb6889b62cc,59.59.80.119,0,False,8,False,"{'num_transactions': 481, 'total_amount': 11321114.26822255, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 962109.8383329234}",False
TX_537290a0,CUST_70741,6919885270947477,2024-10-06 03:55:25.434057+00:00,Entertainment,streaming,Netflix,50942.38,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,bcda2b8a86da59c7129c5fd89da163a2,30.204.62.160,1,True,3,True,"{'num_transactions': 410, 'total_amount': 57949522.77223809, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 3696930.4013476847}",True
TX_c8f319ae,CUST_79205,5108651950657452,2024-10-24 19:33:24.764518+00:00,Restaurant,casual,TGI Fridays,97.91,GBP,UK,Unknown City,medium,Platinum Credit,False,iOS App,mobile,9a34cbd53ee8a0c93b5b2059fcd5ac0e,38.134.250.48,1,False,19,False,"{'num_transactions': 50, 'total_amount': 482133.9077122794, 'unique_merchants': 40, 'unique_countries': 11, 'max_single_amount': 172294.8937722624}",False
TX_8d29f6b4,CUST_75035,4759775786638801,2024-10-24 04:30:04.671236+00:00,Gas,local,Local Gas Station,221.2,GBP,UK,Unknown City,medium,Basic Debit,False,Edge,web,cf4ce83da6d317e3eddc32ee1fc7b8fe,158.189.50.243,0,False,4,False,"{'num_transactions': 463, 'total_amount': 15477056.72607921, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2595845.1795840734}",False
